alquiler_id,fecha_id,sucursal_id,vehiculo_id,cliente_id,empleado_id,dias_alquiler,precio_total,descuento,seguro_contratado
7284,117,2,172,369,78,8,108.41,7.45,0
7285,933,2,71,767,54,6,461.5,43.59,0
7286,793,8,3,526,31,1,37.16,4.98,0
7287,483,4,66,520,62,13,639.54,48.78,0
7288,693,3,55,365,13,4,94.12,2.69,0
7289,368,4,242,877,58,12,194.38,24.33,1
7290,760,2,209,211,68,4,55.0,4.23,0
7291,906,2,21,380,60,10,476.21,22.98,0
7292,185,7,224,839,88,13,329.5,43.27,0
7293,991,2,137,244,71,9,190.02,19.3,0
7294,581,1,104,202,44,6,168.94,15.53,1
7295,673,6,105,18,80,14,344.31,22.13,0
7296,1059,7,102,61,15,2,71.48,4.77,1
7297,520,3,246,695,40,1,26.11,1.45,1
7298,854,3,203,827,89,7,879.66,7.69,1
7299,629,2,231,632,81,14,620.87,34.78,0
7300,56,4,228,394,51,4,93.66,0.55,0
7301,574,8,42,7,54,1,79.51,6.16,1
7302,918,3,128,713,11,8,107.89,0.94,0
7303,952,6,54,256,4,5,468.06,7.66,0
7304,160,7,103,992,37,1,22.7,1.71,0
7305,948,3,170,663,57,1,38.42,4.59,1
7306,652,5,125,926,50,2,57.13,0.96,0
7307,301,5,100,306,68,6,122.94,16.05,0
7308,346,4,198,175,31,6,470.0,40.61,1
7309,5,3,159,547,85,12,280.67,30.62,1
7310,1053,8,27,538,69,6,430.11,2.6,0
7311,1032,3,23,814,45,13,1002.54,45.89,0
7312,365,2,91,450,11,14,608.16,36.44,1
7313,685,1,31,803,53,11,158.55,12.42,0
7314,112,2,87,149,14,1,51.71,5.87,1
7315,1073,8,160,528,37,13,1007.5,76.52,0
7316,264,3,173,48,73,9,362.79,5.73,1
7317,188,4,241,714,35,11,563.63,15.36,0
7318,47,6,68,884,16,6,396.04,3.62,1
7319,336,7,62,114,4,6,125.82,12.7,1
7320,224,5,137,205,38,11,530.75,1.04,0
7321,851,2,157,877,87,14,388.04,44.67,1
7322,743,3,113,324,48,13,410.84,46.41,1
7323,7,6,187,151,36,13,481.68,4.95,0
7324,626,1,87,177,80,14,584.48,81.72,0
7325,923,3,188,737,38,7,546.31,45.37,1
7326,649,8,96,442,27,12,1125.29,50.76,1
7327,512,1,237,965,21,1,98.3,8.77,1
7328,776,2,260,141,66,3,152.51,7.49,0
7329,627,4,145,118,2,7,357.46,49.01,0
7330,105,2,36,251,18,13,346.19,20.2,0
7331,1055,5,209,437,54,9,367.53,29.25,1
7332,729,4,45,188,22,12,301.46,40.49,0
7333,821,1,163,430,74,4,194.32,1.61,0
7334,522,5,195,771,79,5,269.89,10.54,0
7335,908,1,23,975,47,2,128.89,4.04,0
7336,184,6,49,648,72,7,116.53,8.06,0
7337,568,7,134,779,98,11,747.31,109.7,1
7338,311,3,265,317,5,10,409.5,61.23,1
7339,994,1,174,650,64,11,1381.31,198.07,0
7340,552,2,221,250,14,1,111.95,8.59,0
7341,847,3,53,343,25,1,38.7,3.54,0
7342,991,5,258,949,81,1,48.73,6.88,0
7343,113,4,120,955,5,14,771.29,101.72,0
7344,1047,2,111,720,1,13,480.67,49.76,0
7345,583,5,166,899,60,1,46.99,0.49,0
7346,56,7,61,921,50,2,41.23,3.51,1
7347,1023,1,240,406,76,2,41.14,2.33,0
7348,252,3,244,826,14,12,303.46,21.4,0
7349,1013,2,31,805,45,9,238.89,26.35,1
7350,869,4,38,513,46,14,670.69,37.37,1
7351,899,1,165,922,95,7,265.0,11.96,0
7352,780,2,45,934,46,11,544.3,16.93,0
7353,870,7,221,584,58,13,718.84,44.33,1
7354,1031,2,205,842,2,8,204.61,8.03,0
7355,869,5,22,298,73,14,758.53,109.72,1
7356,195,1,123,72,13,9,201.14,2.19,1
7357,143,4,7,954,88,14,694.71,68.6,1
7358,710,7,8,701,91,3,264.02,24.6,0
7359,91,3,66,202,73,2,35.29,4.07,0
7360,924,2,120,877,26,1,80.88,9.28,1
7361,151,3,57,611,50,3,283.66,38.72,1
7362,175,6,148,581,49,14,265.43,1.92,1
7363,891,7,137,497,12,8,173.07,3.82,0
7364,452,5,270,335,38,12,1385.22,123.17,1
7365,1072,1,13,322,66,6,544.62,18.95,1
7366,890,4,31,73,57,4,192.41,24.15,0
7367,364,8,125,909,92,1,83.68,9.24,0
7368,769,4,135,326,15,6,251.94,2.86,0
7369,193,4,264,154,98,6,225.89,5.79,1
7370,695,4,141,737,79,13,456.95,63.4,1
7371,620,3,163,149,49,3,161.08,19.78,1
7372,1027,6,47,364,65,4,358.65,21.58,1
7373,954,2,71,610,79,5,453.35,5.49,1
7374,743,5,184,721,67,7,304.84,33.71,1
7375,165,4,212,322,9,8,525.47,11.61,0
7376,807,2,123,415,40,4,169.99,16.46,0
7377,783,5,91,831,13,9,1218.91,131.38,0
7378,515,2,134,251,5,13,724.24,10.28,1
7379,477,7,99,918,20,14,344.57,16.85,0
7380,539,4,12,556,4,2,98.11,4.28,0
7381,664,1,152,460,48,13,264.75,11.67,1
7382,451,6,165,70,83,2,98.63,14.15,1
7383,308,5,243,843,11,12,504.76,10.9,0
7384,176,8,103,833,31,3,83.66,2.94,0
7385,923,7,36,248,46,6,249.07,12.81,0
7386,909,7,51,675,63,3,279.51,19.16,0
7387,94,6,176,708,9,14,304.1,20.66,1
7388,189,7,126,372,39,12,194.1,0.98,0
7389,43,7,13,648,44,7,936.1,55.66,0
7390,690,1,36,343,64,1,32.79,3.36,1
7391,507,7,88,157,78,13,864.95,69.64,0
7392,1043,7,164,884,25,1,23.46,0.33,0
7393,544,3,32,586,34,5,604.55,8.46,1
7394,321,1,138,878,24,7,683.38,31.54,1
7395,179,4,84,846,91,8,140.3,1.85,0
7396,74,8,141,220,68,10,355.52,48.83,1
7397,279,2,221,343,16,1,35.72,5.07,1
7398,933,4,98,450,49,11,1129.2,12.36,1
7399,993,7,169,986,83,8,212.73,23.47,1
7400,754,8,19,358,3,5,72.59,9.65,0
7401,758,4,203,730,67,3,223.77,29.04,1
7402,304,5,181,672,93,13,479.28,69.6,0
7403,484,5,156,195,23,5,170.47,19.37,0
7404,153,4,5,190,87,14,303.89,22.55,0
7405,591,1,13,13,35,5,69.09,3.68,1
7406,379,3,256,986,93,7,708.98,96.1,0
7407,566,4,102,269,60,3,134.14,9.02,0
7408,588,4,251,393,19,13,1687.89,161.53,0
7409,630,5,84,766,64,6,740.53,38.81,1
7410,889,5,55,989,31,10,918.47,128.98,0
7411,451,6,57,404,73,1,19.38,0.62,0
7412,567,7,148,595,42,14,507.11,64.19,1
7413,824,7,6,189,86,11,652.29,2.75,1
7414,163,4,31,596,53,13,355.37,5.96,0
7415,1069,6,247,825,77,4,183.41,21.13,1
7416,611,3,224,329,87,13,797.71,33.18,1
7417,720,5,152,85,43,1,23.68,1.82,1
7418,25,3,73,161,94,2,224.74,20.1,0
7419,771,2,39,390,90,9,1122.17,53.11,0
7420,1074,8,217,620,73,10,371.08,6.54,1
7421,62,1,155,748,65,9,347.14,34.98,1
7422,318,7,255,746,66,11,708.65,15.31,1
7423,487,5,68,797,64,13,1082.63,43.69,1
7424,1033,2,190,346,10,6,468.86,22.24,0
7425,1003,3,162,823,93,10,1072.36,149.96,0
7426,830,1,148,143,54,4,146.46,18.84,1
7427,983,3,260,314,50,10,1267.01,119.33,1
7428,760,1,165,482,47,7,746.61,66.73,1
7429,335,2,55,637,33,4,525.22,3.22,1
7430,354,2,100,370,67,12,1018.63,7.9,0
7431,281,1,163,258,18,7,354.52,21.19,0
7432,191,8,117,769,65,3,292.26,12.34,1
7433,843,5,187,35,57,8,289.55,0.96,0
7434,665,6,13,284,40,13,678.48,100.81,0
7435,108,7,67,34,66,12,1170.12,155.06,0
7436,105,5,46,148,47,2,31.8,2.43,1
7437,1,3,83,321,6,10,477.93,44.58,0
7438,666,6,84,405,11,10,254.19,18.68,0
7439,245,3,192,578,17,3,65.19,7.5,1
7440,924,2,109,798,2,5,81.82,9.73,0
7441,717,3,176,943,34,11,1038.56,6.06,0
7442,230,4,142,766,41,11,318.11,23.51,1
7443,930,3,198,717,97,9,862.27,86.3,0
7444,163,7,133,399,49,11,549.91,32.42,0
7445,165,3,226,516,83,7,155.62,20.1,1
7446,600,6,267,654,39,12,678.31,51.52,1
7447,873,4,176,451,42,7,363.89,16.18,1
7448,709,5,58,423,69,5,243.65,7.2,0
7449,631,8,92,672,31,3,114.17,13.69,0
7450,668,6,154,286,2,8,98.38,2.49,1
7451,13,6,82,31,93,5,111.19,12.46,0
7452,894,2,126,389,84,3,343.42,24.06,0
7453,667,3,162,890,66,9,1020.41,1.09,0
7454,345,8,204,525,44,2,26.72,1.48,1
7455,180,8,251,895,93,3,299.12,24.73,0
7456,113,6,109,620,3,9,190.12,22.93,0
7457,772,8,12,169,96,13,494.45,6.13,0
7458,565,1,52,21,60,9,469.05,32.31,0
7459,93,6,112,58,82,1,102.28,6.6,0
7460,186,4,192,918,25,9,569.14,66.87,1
7461,1051,8,74,479,35,11,1022.76,26.69,0
7462,144,4,222,203,15,8,112.53,1.92,1
7463,155,8,31,972,70,6,835.21,69.45,1
7464,887,3,192,229,15,4,126.66,17.12,1
7465,924,4,112,983,7,3,259.02,27.97,1
7466,878,1,128,487,62,2,74.83,9.92,0
7467,449,2,244,652,4,3,250.45,35.81,1
7468,938,8,79,553,100,3,88.13,6.0,0
7469,419,2,88,956,27,1,28.67,1.6,1
7470,466,7,252,116,71,7,150.96,22.1,0
7471,303,2,175,345,73,6,210.95,11.03,0
7472,480,2,174,612,91,14,588.49,85.35,0
7473,687,1,248,987,73,12,452.15,32.72,0
7474,229,8,5,910,67,2,65.59,5.9,1
7475,206,2,114,132,5,1,22.21,0.77,0
7476,566,7,37,173,52,4,71.26,6.22,0
7477,124,8,128,712,37,13,283.38,35.61,1
7478,232,1,81,222,11,1,52.77,4.57,0
7479,1034,1,139,275,52,12,679.3,0.21,1
7480,442,6,82,62,23,5,413.8,30.14,0
7481,1004,1,169,331,99,14,755.5,5.29,1
7482,138,7,250,29,45,1,50.36,6.68,0
7483,659,4,182,779,87,8,185.08,26.66,0
7484,981,6,191,546,34,6,160.17,14.59,0
7485,376,5,42,276,100,13,367.3,28.43,1
7486,831,6,174,261,94,10,734.24,48.48,0
7487,873,2,92,978,61,1,33.34,4.67,0
7488,1056,2,34,846,42,7,357.76,44.8,0
7489,260,4,75,793,98,7,141.77,2.51,1
7490,952,6,108,993,5,5,118.94,1.63,1
7491,75,2,141,251,85,6,113.05,14.68,0
7492,256,3,141,787,36,7,343.34,0.41,0
7493,54,1,170,273,11,5,65.07,0.38,1
7494,833,8,201,304,18,8,333.51,20.56,0
7495,852,3,44,902,23,4,51.79,4.91,1
7496,681,6,52,445,86,12,887.27,102.92,1
7497,254,7,113,953,36,10,165.5,14.29,1
7498,925,3,29,484,85,5,215.64,18.96,1
7499,39,5,197,282,69,8,112.24,11.4,1
7500,395,8,214,195,87,4,198.56,3.34,1
7501,463,2,75,125,95,7,550.69,44.71,1
7502,931,4,152,681,64,10,285.0,13.56,0
7503,168,7,129,473,94,13,599.5,30.43,1
7504,753,5,54,383,59,2,149.15,13.75,0
7505,473,5,71,717,71,9,634.21,16.09,1
7506,668,4,142,744,23,3,53.97,1.21,0
7507,1011,8,112,169,42,9,348.34,29.68,1
7508,498,5,254,366,70,10,891.66,49.92,0
7509,1056,1,51,611,33,4,309.92,31.35,1
7510,48,2,251,77,45,8,471.14,53.65,1
7511,789,3,123,442,86,6,323.97,0.67,1
7512,39,7,258,861,92,4,97.81,12.59,1
7513,138,6,248,901,19,6,604.61,26.17,1
7514,576,7,145,220,77,7,325.54,44.31,1
7515,10,1,144,407,53,12,175.77,11.0,1
7516,209,3,154,497,15,12,210.48,6.17,0
7517,54,2,41,744,98,1,57.48,7.12,0
7518,608,2,12,886,21,10,312.01,36.82,0
7519,177,6,161,813,69,12,438.15,6.79,1
7520,934,1,150,629,67,4,142.85,4.18,1
7521,439,7,36,818,75,8,118.59,3.92,1
7522,966,6,93,416,35,6,355.43,13.32,1
7523,623,3,52,965,59,6,256.5,3.48,0
7524,682,3,194,224,100,5,271.11,12.62,1
7525,433,8,187,805,100,1,111.64,10.77,1
7526,245,2,131,116,2,10,473.77,5.59,1
7527,720,5,231,100,26,10,268.31,19.86,0
7528,766,2,103,785,61,7,339.59,36.53,0
7529,223,3,169,847,36,12,959.57,89.56,1
7530,1013,7,254,318,8,6,226.31,1.95,0
7531,851,1,233,245,98,5,191.18,2.59,1
7532,288,6,186,395,88,8,364.55,23.0,0
7533,305,8,68,453,82,1,28.4,3.24,0
7534,95,8,18,262,38,8,314.75,27.03,1
7535,36,3,246,714,47,12,473.22,45.58,1
7536,734,1,16,986,5,3,197.43,23.07,1
7537,4,8,173,286,100,6,155.85,8.07,0
7538,18,7,129,198,100,4,68.64,3.07,0
7539,323,2,169,133,74,12,638.9,67.32,1
7540,73,6,138,557,95,12,268.89,28.68,0
7541,30,5,44,720,24,10,391.98,21.82,1
7542,439,1,101,310,44,5,97.01,7.84,1
7543,564,4,22,519,74,11,963.83,134.55,0
7544,1010,1,171,318,88,7,265.57,18.84,1
7545,95,7,185,493,89,13,349.85,2.67,0
7546,317,8,164,164,64,12,180.21,18.76,1
7547,692,4,190,925,91,14,811.94,8.93,0
7548,1044,3,74,80,32,14,237.54,34.36,0
7549,144,4,65,910,83,4,76.01,8.82,0
7550,685,5,3,535,82,13,273.64,28.37,1
7551,417,5,212,455,4,6,584.8,32.26,1
7552,580,1,90,188,50,11,249.33,22.59,1
7553,1044,5,201,82,99,1,41.99,4.59,0
7554,446,5,99,487,61,9,309.43,39.79,0
7555,144,6,44,720,62,4,336.89,15.83,0
7556,37,5,257,725,52,11,872.55,103.27,0
7557,146,3,72,339,6,13,177.93,25.75,0
7558,565,6,215,874,81,13,175.94,14.74,1
7559,1000,1,142,761,11,5,72.29,8.76,1
7560,693,6,102,625,18,12,522.48,60.26,0
7561,805,5,268,975,85,3,284.74,23.73,1
7562,1009,4,12,592,72,1,50.29,7.06,0
7563,14,3,61,883,45,9,115.86,16.15,0
7564,251,8,56,580,31,14,1697.49,31.87,0
7565,191,6,22,410,40,2,175.62,2.88,1
7566,810,1,246,924,15,3,48.58,6.05,1
7567,1085,5,143,383,61,8,239.3,22.85,1
7568,579,2,107,691,13,11,341.08,36.46,0
7569,614,8,19,844,6,3,49.16,0.36,0
7570,770,7,108,394,69,2,66.11,6.91,1
7571,1008,4,135,548,87,1,25.79,0.72,0
7572,1009,4,66,757,53,1,103.88,9.88,0
7573,731,8,76,133,27,7,271.16,19.4,0
7574,1057,5,173,846,70,3,287.71,38.63,0
7575,82,2,97,210,2,5,103.96,13.84,1
7576,301,8,179,56,38,7,153.15,8.22,0
7577,1049,1,72,734,42,9,213.39,14.7,1
7578,210,1,216,448,39,8,275.82,3.56,0
7579,1094,6,168,236,77,6,836.52,103.26,1
7580,425,6,87,113,38,5,281.56,17.34,0
7581,755,6,237,754,73,2,131.71,14.72,1
7582,566,2,126,150,40,12,161.74,3.92,0
7583,716,7,166,734,36,6,126.9,6.8,1
7584,251,8,99,590,94,6,144.24,13.47,1
7585,694,8,3,496,58,14,693.47,100.29,1
7586,267,6,263,670,49,1,20.5,1.16,1
7587,1062,8,15,577,9,2,48.24,7.13,0
7588,971,4,70,221,27,12,413.76,29.24,1
7589,327,8,37,682,46,14,416.1,5.51,0
7590,1002,4,216,252,64,10,204.0,11.48,0
7591,820,1,20,183,14,3,85.99,8.04,0
7592,556,8,210,887,67,7,444.13,35.81,1
7593,917,5,155,700,65,4,63.19,4.46,1
7594,428,2,154,476,48,3,151.81,22.18,0
7595,503,4,203,803,55,8,147.48,13.82,1
7596,583,5,181,392,38,13,919.05,63.91,1
7597,648,6,161,401,1,14,916.66,116.76,0
7598,284,6,56,430,98,9,161.42,14.15,0
7599,463,2,94,609,18,9,482.47,65.89,1
7600,395,6,19,512,96,5,140.79,0.96,1
7601,324,6,197,187,15,6,100.19,13.04,0
7602,1039,2,100,756,23,8,748.8,68.75,0
7603,366,8,156,63,48,14,295.81,28.71,0
7604,1072,7,182,726,80,5,110.44,9.09,0
7605,371,5,163,817,43,6,484.65,66.01,0
7606,485,1,248,971,93,2,77.81,9.71,0
7607,663,8,178,75,17,12,1490.28,194.49,0
7608,1057,5,268,147,92,8,464.45,38.31,1
7609,269,1,229,95,83,12,272.77,1.6,1
7610,1072,1,243,357,90,4,82.58,7.76,1
7611,354,3,101,193,5,10,793.51,79.21,1
7612,501,2,21,319,74,4,206.3,23.62,0
7613,835,4,237,142,10,5,227.05,30.73,0
7614,241,6,89,753,72,13,493.55,12.03,1
7615,773,8,49,428,77,9,155.66,14.14,1
7616,184,4,111,33,66,11,907.45,14.73,0
7617,165,1,171,566,81,4,259.95,22.9,0
7618,452,5,71,258,74,13,527.83,52.5,0
7619,740,5,197,386,26,7,713.47,60.21,1
7620,643,7,62,854,73,8,299.05,3.24,0
7621,11,5,22,74,19,5,211.84,15.22,1
7622,1012,6,16,156,66,14,1244.29,103.86,1
7623,537,6,156,632,69,9,111.54,16.61,1
7624,972,8,238,567,98,8,150.84,22.21,0
7625,792,8,105,210,91,12,1101.66,73.35,1
7626,925,3,28,63,37,11,1000.5,47.22,1
7627,132,6,36,481,87,14,1493.07,121.31,0
7628,695,1,96,117,40,4,86.11,2.11,1
7629,1070,3,113,713,57,10,155.66,3.2,1
7630,601,5,73,637,88,3,105.44,0.9,1
7631,489,1,81,800,44,3,88.57,2.84,0
7632,302,5,141,276,33,3,120.14,5.01,1
7633,577,8,29,367,44,11,311.43,11.91,0
7634,674,3,130,314,79,8,394.78,13.61,0
7635,288,2,179,212,86,14,249.63,6.27,0
7636,173,7,56,970,97,3,50.07,6.09,0
7637,792,1,264,44,59,5,235.11,18.38,0
7638,620,8,32,315,7,4,106.23,2.9,0
7639,109,4,263,681,21,10,307.57,36.65,1
7640,164,6,237,658,31,7,445.33,30.46,0
7641,924,8,66,672,54,12,486.84,0.28,0
7642,56,7,100,354,74,14,199.64,16.9,0
7643,280,4,52,901,59,11,440.33,50.74,0
7644,278,2,223,984,23,6,134.65,2.59,1
7645,225,7,160,753,35,3,151.49,10.79,0
7646,327,2,193,778,70,2,50.39,7.25,0
7647,855,2,106,680,67,6,136.69,1.96,1
7648,1023,8,238,76,10,13,735.38,3.33,0
7649,332,1,232,643,51,11,181.35,27.03,1
7650,760,7,78,568,42,2,38.18,3.22,0
7651,309,1,48,18,2,2,94.34,3.33,1
7652,84,3,245,236,29,13,423.58,31.11,1
7653,1067,4,208,333,61,12,168.96,7.22,1
7654,965,4,95,375,61,6,304.89,13.5,1
7655,318,4,129,773,14,9,151.23,17.21,0
7656,224,2,216,748,100,10,427.18,55.87,1
7657,488,8,187,619,55,2,34.34,1.45,1
7658,954,3,103,576,37,7,104.85,2.4,0
7659,747,5,10,63,10,11,284.85,42.13,0
7660,196,3,132,648,38,1,33.6,2.03,0
7661,467,6,79,814,63,3,46.3,5.2,0
7662,149,4,78,540,27,13,203.32,25.49,0
7663,1089,5,21,59,97,12,670.74,32.05,1
7664,255,4,1,239,78,10,177.55,16.06,0
7665,386,1,105,816,40,2,140.13,3.14,1
7666,594,4,65,379,50,11,966.84,49.2,1
7667,738,6,216,608,76,12,1152.11,123.36,0
7668,651,4,64,653,44,14,329.15,23.6,0
7669,859,5,126,159,61,10,892.71,27.24,0
7670,354,1,217,121,12,5,114.33,2.64,1
7671,863,6,14,970,72,13,517.89,21.9,0
7672,925,5,23,629,57,5,119.92,9.89,1
7673,985,2,215,295,19,9,377.92,3.07,1
7674,149,8,244,503,66,8,444.59,65.26,0
7675,182,7,174,667,65,1,64.8,5.31,1
7676,977,5,252,880,59,10,239.4,12.25,0
7677,958,8,22,442,96,3,143.85,8.19,1
7678,123,4,78,565,80,6,401.06,8.96,1
7679,833,7,208,574,87,8,186.6,26.79,0
7680,751,6,140,381,10,2,193.9,25.09,1
7681,1056,4,78,96,45,13,1208.38,79.8,1
7682,727,7,225,189,28,7,284.23,42.41,1
7683,452,7,154,989,36,11,1174.69,102.76,1
7684,1035,8,220,554,71,10,724.44,84.79,1
7685,750,8,204,763,90,10,447.38,56.04,1
7686,443,6,46,823,100,13,526.43,41.48,0
7687,109,4,223,819,59,8,314.2,18.01,0
7688,49,3,117,708,15,3,86.55,8.02,0
7689,571,6,17,80,98,1,17.71,1.15,1
7690,55,1,117,480,17,1,107.5,14.15,1
7691,622,4,28,361,52,5,86.01,11.51,1
7692,292,4,30,30,52,11,502.58,35.08,0
7693,677,6,175,392,33,4,371.43,46.0,0
7694,236,8,190,616,60,14,298.9,31.51,0
7695,574,8,154,595,99,1,80.17,7.72,1
7696,1071,3,191,519,90,9,369.72,3.82,0
7697,957,3,168,827,97,11,934.34,71.06,0
7698,697,1,207,359,57,2,87.47,12.93,0
7699,674,6,71,578,60,9,126.35,5.02,0
7700,92,3,100,999,25,8,276.44,35.13,1
7701,1087,1,236,26,64,13,561.44,53.63,1
7702,273,2,254,475,46,1,18.74,1.8,1
7703,816,5,97,128,14,3,119.88,2.98,0
7704,503,7,213,543,77,1,53.05,4.48,1
7705,754,4,168,434,33,2,75.8,1.43,0
7706,251,7,125,788,40,3,112.88,6.74,0
7707,916,6,267,404,4,11,895.83,59.85,1
7708,581,1,165,492,92,13,433.72,49.86,0
7709,552,4,242,808,43,3,161.43,2.12,0
7710,587,1,109,882,42,2,114.6,1.41,1
7711,971,5,211,810,47,1,16.01,0.32,0
7712,175,2,159,380,3,4,556.75,81.54,1
7713,672,7,78,968,36,4,220.75,0.42,0
7714,888,5,216,541,37,14,1970.42,153.96,0
7715,316,3,155,527,62,3,422.11,18.55,0
7716,1039,3,161,611,80,7,120.71,5.99,1
7717,66,7,268,743,35,13,295.88,33.38,0
7718,584,8,49,587,79,1,76.49,0.81,0
7719,221,7,75,849,67,2,132.28,3.71,0
7720,238,1,119,596,84,12,1033.01,125.91,1
7721,981,1,154,627,19,12,1133.48,29.52,0
7722,206,8,179,938,22,2,191.25,10.42,1
7723,432,6,149,279,59,1,48.81,0.93,1
7724,272,1,209,643,47,12,354.75,37.26,1
7725,79,2,155,217,1,10,644.39,35.51,1
7726,569,5,62,327,14,7,123.96,15.71,1
7727,630,1,104,436,4,3,261.29,4.84,0
7728,939,1,53,503,55,14,707.6,4.8,1
7729,662,7,236,606,48,12,288.34,14.75,0
7730,138,7,221,493,6,14,336.19,26.81,0
7731,272,6,4,561,25,8,326.86,33.29,0
7732,635,8,206,294,6,14,345.65,0.63,0
7733,290,7,47,881,24,7,113.46,4.31,0
7734,709,7,260,528,73,5,142.14,9.21,0
7735,909,3,145,444,24,5,99.31,14.62,1
7736,122,6,172,32,49,13,629.22,45.65,0
7737,691,3,98,903,28,1,25.23,2.25,1
7738,983,1,71,570,64,11,518.02,19.79,0
7739,392,2,235,897,73,13,164.14,15.05,0
7740,718,6,99,203,46,1,14.61,0.23,1
7741,634,7,252,108,95,5,283.07,25.61,1
7742,763,2,214,119,84,4,191.46,26.66,0
7743,516,8,231,150,82,6,323.18,9.38,0
7744,769,2,146,975,28,12,199.65,8.68,1
7745,785,8,40,663,12,9,344.87,17.61,1
7746,419,4,132,918,9,12,193.37,11.05,1
7747,987,1,175,872,5,10,164.05,1.88,1
7748,349,7,121,376,34,6,141.84,1.15,1
7749,509,7,128,175,34,2,43.62,3.93,1
7750,870,7,41,850,38,2,170.77,15.03,0
7751,821,2,245,79,28,5,288.81,7.92,0
7752,656,7,124,987,94,2,150.13,0.34,0
7753,891,2,100,99,24,14,805.88,13.83,0
7754,1062,4,166,105,95,7,258.45,14.72,0
7755,238,2,70,403,27,14,404.71,12.49,0
7756,712,3,78,575,30,1,95.36,12.28,0
7757,456,5,42,567,54,13,944.12,133.71,1
7758,179,7,42,273,94,11,1406.22,160.77,0
7759,413,1,90,702,59,3,51.15,1.67,1
7760,966,6,207,602,50,7,261.88,13.86,1
7761,670,3,84,461,84,10,175.85,23.43,0
7762,781,8,18,115,90,7,747.19,46.81,0
7763,148,7,184,536,39,5,627.81,55.7,1
7764,777,1,178,186,46,7,424.43,53.65,0
7765,693,1,111,42,67,10,1314.25,40.8,0
7766,122,1,34,956,41,14,1365.46,177.59,1
7767,619,4,82,216,87,2,35.59,5.01,0
7768,720,4,137,812,85,9,310.36,39.87,0
7769,953,5,25,151,95,14,373.61,36.05,1
7770,937,3,31,310,51,11,418.0,25.66,1
7771,276,6,56,386,40,10,407.02,48.71,1
7772,58,2,263,632,60,8,508.56,56.4,0
7773,1056,1,206,446,53,8,984.17,52.73,0
7774,458,1,127,291,55,9,1292.52,106.85,1
7775,109,1,27,640,48,1,18.03,0.57,1
7776,374,7,259,792,63,4,139.91,8.08,0
7777,754,4,119,431,3,2,166.43,22.74,1
7778,983,6,254,545,63,9,723.36,21.6,1
7779,554,3,257,685,48,7,708.89,98.67,1
7780,320,1,219,915,53,13,503.47,25.76,1
7781,779,6,183,159,68,12,311.68,26.42,0
7782,800,7,220,645,64,8,216.62,23.05,0
7783,39,8,187,588,18,11,1041.57,53.36,1
7784,780,1,18,816,97,11,449.54,60.58,0
7785,195,4,239,142,98,4,110.84,6.98,1
7786,698,8,72,900,48,6,138.76,19.04,0
7787,174,2,31,411,37,1,104.71,3.3,1
7788,527,8,239,294,77,12,433.11,10.55,0
7789,358,8,121,387,75,4,201.86,22.88,0
7790,880,8,238,85,4,12,806.94,63.47,1
7791,113,3,101,604,18,10,809.08,108.6,0
7792,360,8,264,444,74,10,559.77,0.02,0
7793,198,3,227,826,79,1,73.95,7.49,0
7794,154,4,247,959,5,8,334.87,5.14,0
7795,720,6,87,864,64,12,293.3,22.62,1
7796,130,1,190,913,85,8,218.54,23.04,0
7797,952,5,56,356,97,11,1342.69,77.9,1
7798,954,7,65,348,90,7,570.85,62.59,1
7799,404,5,198,882,84,13,288.8,3.15,1
7800,322,1,106,498,69,8,300.18,19.55,0
7801,928,5,242,80,59,10,859.11,72.62,0
7802,846,4,83,277,50,5,253.43,22.68,1
7803,718,2,115,88,21,7,567.58,41.28,1
7804,262,2,184,623,1,6,102.04,4.27,0
7805,288,2,167,712,16,2,109.61,11.15,0
7806,694,2,100,779,1,2,192.89,14.52,0
7807,245,6,262,458,19,14,784.94,95.17,0
7808,839,8,152,67,51,1,68.26,9.59,0
7809,210,4,256,627,50,10,151.46,12.07,1
7810,1009,3,159,711,82,13,236.54,34.12,0
7811,260,4,188,815,54,8,466.45,16.92,1
7812,1048,8,98,208,44,11,289.79,32.1,0
7813,684,3,150,510,10,11,353.61,30.55,0
7814,933,8,67,843,16,1,71.4,5.5,0
7815,997,5,263,237,73,4,183.37,15.6,1
7816,251,3,97,698,34,4,226.92,13.87,0
7817,907,1,37,135,36,14,810.34,118.48,0
7818,1044,4,111,226,11,1,29.61,0.36,1
7819,696,3,249,841,82,5,283.4,40.89,1
7820,623,3,261,181,26,3,159.29,11.67,1
7821,511,2,115,38,55,9,228.82,14.45,0
7822,1090,7,129,899,29,4,172.37,5.19,0
7823,537,6,160,719,70,12,667.06,15.13,0
7824,203,7,204,97,36,9,916.41,77.43,1
7825,334,7,259,964,82,9,246.6,5.48,0
7826,549,8,77,111,44,6,748.0,95.57,1
7827,692,3,192,888,66,3,68.45,7.32,1
7828,122,3,109,514,15,3,47.83,1.79,1
7829,177,4,104,111,85,9,710.05,83.24,1
7830,788,4,131,515,78,9,360.66,12.81,1
7831,715,8,2,83,92,11,1069.65,125.27,1
7832,434,8,135,741,44,9,254.81,26.51,1
7833,285,7,145,677,1,5,106.03,1.84,0
7834,56,1,95,746,87,11,238.17,26.57,0
7835,500,7,201,622,1,10,435.05,64.23,0
7836,402,3,84,107,23,1,71.19,7.54,0
